year,month,day,latitude,longitude,zon.winds,mer.winds,humidity,air temp.,date,Index
1996,5,24,-8.06,-109.94,,,76.7,26.16,1996-05-24,
1996,5,24,-0.03,-95.0,-0.7,2.6,88.4,22.56,1996-05-24,
1996,5,24,4.91,-139.9,-3.7,2.9,78.2,27.08,1996-05-24,
1996,5,24,-8.03,-95.06,,,73.4,25.03,1996-05-24,
1996,5,24,5.08,-94.94,4.8,3.1,77.6,26.48,1996-05-24,
1996,5,24,-2.15,-170.0,-5.2,-0.6,77.3,28.27,1996-05-24,
1996,5,24,8.98,-140.2,,,81.5,26.55,1996-05-24,
1996,5,24,-7.98,-125.0,,,,26.73,1996-05-24,
1996,5,24,8.04,-170.0,-6.1,-4.2,78.8,27.23,1996-05-24,
1996,5,24,5.0,156.0,,,82.9,28.23,1996-05-24,
1996,5,25,-8.06,-109.94,,,77.0,26.31,1996-05-25,
1996,5,25,-2.0,155.8,,,,,1996-05-25,
1996,5,25,-5.01,156.0,-2.5,2.4,,28.08,1996-05-25,
1996,5,25,-8.01,-170.0,-2.6,-2.3,74.7,28.8,1996-05-25,
1996,5,25,-0.03,-170.0,-4.1,-1.5,78.6,27.05,1996-05-25,
1996,5,25,-0.02,-95.0,-1.4,3.9,88.4,22.88,1996-05-25,
1996,5,25,5.0,-179.9,,,78.6,27.36,1996-05-25,
1996,5,25,8.0,156.0,-3.8,0.1,88.0,26.3,1996-05-25,
1996,5,25,2.04,-110.1,-4.9,3.4,78.7,24.62,1996-05-25,
1996,5,25,5.0,-154.9,,,84.9,26.42,1996-05-25,
1996,5,25,-7.98,-179.9,-4.4,2.9,65.4,28.69,1996-05-25,
1996,5,25,-2.0,-124.94,-4.8,-1.1,89.4,25.16,1996-05-25,
1996,5,25,1.99,-179.9,-4.7,1.6,75.2,27.77,1996-05-25,
1996,5,25,0.01,156.1,1.0,-1.2,76.2,28.34,1996-05-25,
1996,5,25,-5.02,-139.9,-4.3,-3.5,81.2,27.52,1996-05-25,
1996,5,26,5.0,156.0,,,80.6,28.31,1996-05-26,
1996,5,26,-0.26,-124.4,-5.7,0.3,,24.7,1996-05-26,
1996,5,26,-1.99,-179.9,-2.1,-1.9,78.1,28.03,1996-05-26,
1996,5,26,-0.02,-95.0,-2.1,3.2,92.0,22.73,1996-05-26,
1996,5,26,8.05,-94.94,2.6,2.8,89.2,26.7,1996-05-26,
1996,5,26,-4.99,-170.0,-3.5,-1.3,74.5,28.44,1996-05-26,
1996,5,26,-7.97,165.0,-4.4,0.7,,28.19,1996-05-26,
1996,5,26,-5.0,-155.0,,,78.7,27.38,1996-05-26,
1996,5,26,2.44,137.4,,,79.5,,1996-05-26,
1996,5,26,1.97,-170.0,-4.5,-0.2,75.8,27.58,1996-05-26,
1996,5,27,5.0,-154.9,,,83.4,27.52,1996-05-27,
1996,5,27,-1.99,-95.1,-4.1,2.1,89.6,23.62,1996-05-27,
1996,5,27,5.03,165.0,-3.7,-0.1,80.2,27.36,1996-05-27,
1996,5,27,-5.01,-155.0,,,80.4,28.05,1996-05-27,
1996,5,27,5.0,156.0,,,80.6,27.73,1996-05-27,
1996,5,27,-0.02,-170.0,-5.2,-0.9,76.2,27.4,1996-05-27,
1996,5,27,8.03,-170.0,-7.8,-3.9,81.5,27.05,1996-05-27,
1996,5,27,8.0,-179.9,-6.4,-1.6,81.5,27.1,1996-05-27,
1996,5,27,5.08,-94.94,3.3,4.0,81.4,26.44,1996-05-27,
1996,5,28,7.97,-155.0,-5.5,-4.0,83.9,26.34,1996-05-28,
1996,5,28,0.01,-179.9,-4.8,-2.5,76.5,27.86,1996-05-28,
1996,5,28,0.0,-109.94,-3.8,-0.2,86.7,23.12,1996-05-28,
1996,5,28,-4.99,156.0,-1.6,-0.6,,28.69,1996-05-28,
1996,5,28,4.99,-154.9,,,80.7,27.55,1996-05-28,
1996,5,28,5.34,-124.9,-4.2,4.3,,,1996-05-28,
1996,5,28,1.99,-179.9,-5.1,0.2,74.8,27.69,1996-05-28,
1996,5,28,4.98,-109.94,-1.0,4.4,66.5,26.06,1996-05-28,
1996,5,28,-8.01,-170.0,-5.3,-0.4,80.4,28.6,1996-05-28,
1996,5,28,-5.01,-95.06,-5.9,1.1,80.1,24.75,1996-05-28,
1996,5,28,-5.0,-170.0,-5.5,-1.4,75.3,28.6,1996-05-28,
1996,5,28,-7.97,165.0,-3.7,1.6,,27.7,1996-05-28,
1996,5,28,2.44,137.4,,,76.3,,1996-05-28,
1996,5,28,-0.25,-124.4,-5.4,-0.6,,25.19,1996-05-28,
1996,5,28,8.06,-110.1,2.3,5.6,73.8,27.72,1996-05-28,
1996,5,28,1.97,-170.0,-3.3,-2.3,80.1,27.5,1996-05-28,
1996,5,28,-1.99,-110.0,-4.6,-0.1,80.5,24.66,1996-05-28,
1996,5,29,-1.99,-95.1,-3.6,2.7,92.0,24.05,1996-05-29,
1996,5,29,5.07,-94.94,2.5,5.5,95.6,24.9,1996-05-29,
1996,5,29,8.0,-179.9,-6.5,-1.2,77.1,27.7,1996-05-29,
1996,5,29,-2.0,155.8,,,,,1996-05-29,
1996,5,29,-0.02,-170.0,-4.0,-4.0,79.4,27.48,1996-05-29,
1996,5,29,8.06,-94.94,4.4,0.1,84.2,27.38,1996-05-29,
1996,5,30,4.92,-139.9,-1.0,5.4,79.0,26.95,1996-05-30,
1996,5,30,8.06,-110.1,3.1,7.0,75.4,27.61,1996-05-30,
1996,5,30,2.0,165.0,-5.7,-0.3,73.8,28.64,1996-05-30,
1996,5,30,4.98,-170.0,-5.6,-2.6,87.4,27.88,1996-05-30,
1996,5,30,5.03,165.0,-4.9,1.0,75.0,28.31,1996-05-30,
1996,5,30,9.0,-140.2,,,83.9,26.31,1996-05-30,
1996,5,30,8.06,-94.94,5.1,3.3,89.6,27.05,1996-05-30,
1996,5,30,2.05,-154.9,-5.9,0.9,72.5,27.03,1996-05-30,
1996,5,30,8.03,-170.0,-6.5,-3.0,76.5,27.48,1996-05-30,
1996,5,30,-5.0,-170.0,-3.3,-3.1,78.3,27.84,1996-05-30,
1996,5,30,-7.97,165.0,-4.0,0.4,,28.66,1996-05-30,
1996,5,30,-1.94,164.4,-3.9,-0.2,78.5,28.12,1996-05-30,
1996,5,30,5.08,-94.94,1.5,5.7,86.8,26.33,1996-05-30,
1996,5,30,-4.96,-110.0,-7.5,1.6,85.3,25.62,1996-05-30,
1996,5,30,4.99,156.0,,,83.3,27.14,1996-05-30,
1996,5,30,5.0,137.0,-2.3,-2.3,,28.77,1996-05-30,
1996,5,30,1.97,-170.0,-5.2,-2.8,80.5,27.73,1996-05-30,
1996,5,31,-0.03,-95.0,-3.6,3.2,90.0,22.92,1996-05-31,
1996,5,31,1.97,-170.0,-6.2,0.0,78.4,27.69,1996-05-31,
1996,5,31,0.04,146.9,,,79.9,28.31,1996-05-31,
1996,5,31,0.0,-109.94,-2.8,-0.2,89.2,23.69,1996-05-31,
1996,5,31,-7.97,165.0,-6.9,1.3,,28.25,1996-05-31,
1996,5,31,2.44,137.4,,,77.1,,1996-05-31,
1996,5,31,0.01,-179.9,-3.8,-2.0,77.3,27.94,1996-05-31,
1996,5,31,-2.0,155.8,,,,,1996-05-31,
1996,5,31,8.01,-179.9,-5.7,-1.3,77.5,27.7,1996-05-31,
1996,5,31,1.99,-179.9,-3.9,-1.3,77.1,27.69,1996-05-31,
1996,5,31,2.06,-154.9,-6.6,0.6,76.2,27.03,1996-05-31,
1996,5,31,-8.06,-109.94,,,74.4,26.48,1996-05-31,
1996,5,31,-1.99,-179.9,-3.5,-3.3,79.8,28.06,1996-05-31,
1996,6,1,-4.97,-110.0,-7.1,1.8,79.2,25.62,1996-06-01,
1996,6,1,-2.15,-170.0,-4.8,1.2,76.5,28.38,1996-06-01,
1996,6,1,-1.95,164.4,-3.6,-2.0,75.2,28.25,1996-06-01,
1996,6,1,-8.02,-170.0,-2.8,-0.2,75.5,28.84,1996-06-01,
1996,6,1,2.0,165.0,-1.5,-1.6,77.1,27.77,1996-06-01,
1996,6,1,1.97,-170.0,-5.4,0.1,77.5,27.69,1996-06-01,
1996,6,1,1.98,-179.9,-4.4,3.0,76.3,27.8,1996-06-01,
1996,6,1,5.02,137.0,0.8,2.8,,26.98,1996-06-01,
1996,6,1,-0.02,-170.0,-4.7,1.0,77.8,27.31,1996-06-01,
1996,6,1,0.0,-155.0,-5.7,-0.6,82.3,26.7,1996-06-01,
1996,6,1,-7.97,-179.9,-2.3,0.4,76.3,27.48,1996-06-01,
1996,6,1,9.0,-140.2,,,83.5,26.66,1996-06-01,
1996,6,2,7.99,156.0,-6.2,-1.8,75.0,28.44,1996-06-02,
1996,6,2,4.97,147.0,,,,28.92,1996-06-02,
1996,6,2,0.0,-109.94,-4.2,2.6,87.5,23.9,1996-06-02,
1996,6,2,-1.99,-179.9,-4.9,0.1,74.2,28.31,1996-06-02,
1996,6,2,-1.94,164.4,-2.7,0.4,72.0,28.12,1996-06-02,
1996,6,2,8.02,-170.0,-4.1,-1.2,81.1,26.73,1996-06-02,
1996,6,2,5.03,165.0,-4.7,0.1,79.0,27.92,1996-06-02,
1996,6,3,1.97,-170.0,-4.6,-3.4,80.1,27.77,1996-06-03,
1996,6,3,-0.02,-170.0,-6.0,-2.0,75.4,27.36,1996-06-03,
1996,6,3,-5.02,-139.9,-7.2,-0.7,77.1,27.55,1996-06-03,
1996,6,3,8.06,-110.1,0.5,-1.5,81.9,26.83,1996-06-03,
1996,6,3,4.99,137.0,-5.0,-0.7,,29.05,1996-06-03,
1996,6,3,-4.97,-110.0,-6.5,0.2,81.6,25.16,1996-06-03,
1996,6,3,8.06,-94.94,1.6,0.0,86.3,26.97,1996-06-03,
1996,6,3,2.0,165.0,-2.3,-0.1,75.5,28.05,1996-06-03,
1996,6,3,-7.98,-125.0,,,,26.62,1996-06-03,
1996,6,3,-4.99,156.0,-3.7,1.5,,27.38,1996-06-03,
1996,6,3,5.0,156.0,,,84.9,27.06,1996-06-03,
1996,6,4,0.01,-179.9,-5.0,0.4,74.8,27.62,1996-06-04,
1996,6,4,-2.0,-110.0,-5.1,2.7,79.3,24.77,1996-06-04,
1996,6,4,-4.97,-110.0,-5.7,1.3,80.8,25.11,1996-06-04,
1996,6,4,5.34,-124.9,-3.5,-1.1,,,1996-06-04,
1996,6,4,-0.03,-95.0,-5.1,2.7,93.2,22.42,1996-06-04,
1996,6,4,8.03,-125.0,-4.2,-2.9,78.0,27.69,1996-06-04,
1996,6,5,4.99,-154.9,,,84.5,27.0,1996-06-05,
1996,6,5,8.06,-110.1,0.1,1.8,82.3,26.62,1996-06-05,
1996,6,5,-5.01,-95.06,-5.8,0.5,,23.98,1996-06-05,
1996,6,5,-1.99,-95.1,-3.4,1.4,95.8,23.31,1996-06-05,
1996,6,5,4.98,-170.0,-4.9,0.8,88.1,27.6,1996-06-05,
1996,6,5,-8.05,-109.94,,,78.9,26.23,1996-06-05,
1996,6,5,4.9,-139.9,-5.0,2.7,81.8,27.28,1996-06-05,
1996,6,5,-1.94,164.4,-4.9,-1.4,74.4,28.48,1996-06-05,
1996,6,5,2.04,-110.1,-4.3,4.7,87.6,23.8,1996-06-05,
1996,6,5,8.02,-170.0,-6.5,-2.0,84.2,26.69,1996-06-05,
1996,6,6,7.99,156.0,-5.8,-0.9,75.0,28.31,1996-06-06,
1996,6,6,-1.94,164.4,-5.7,-1.4,76.9,28.69,1996-06-06,
1996,6,6,-0.02,-170.0,-5.9,2.2,74.2,27.44,1996-06-06,
1996,6,6,-7.97,165.0,-5.9,-1.3,,27.78,1996-06-06,
1996,6,6,0.04,146.9,,,83.6,27.62,1996-06-06,
1996,6,6,4.98,-170.0,-4.2,-1.2,93.3,26.8,1996-06-06,
1996,6,6,-5.02,-139.9,-7.0,-0.8,77.1,27.6,1996-06-06,
1996,6,6,-1.99,-179.9,-7.4,-0.3,75.5,28.62,1996-06-06,
1996,6,6,-2.01,-124.94,-5.9,0.7,87.8,25.67,1996-06-06,
1996,6,6,5.0,156.0,,,82.9,27.95,1996-06-06,
1996,6,6,5.34,-124.9,-4.1,4.9,,,1996-06-06,
1996,6,6,0.01,156.1,0.1,-1.4,80.7,27.3,1996-06-06,
1996,6,7,8.02,165.0,,,90.1,,1996-06-07,
1996,6,7,-1.99,-179.9,-6.6,-0.4,81.5,28.27,1996-06-07,
1996,6,7,-1.94,164.4,-6.7,-0.4,78.9,28.4,1996-06-07,
1996,6,7,-4.99,156.0,-1.4,1.0,,27.02,1996-06-07,
1996,6,7,-2.0,155.8,,,,,1996-06-07,
1996,6,7,2.0,165.0,-7.5,0.4,72.1,28.84,1996-06-07,
1996,6,7,-5.02,-155.0,,,73.3,27.81,1996-06-07,
1996,6,7,8.06,-94.94,-1.2,-1.6,84.6,28.06,1996-06-07,
1996,6,7,5.34,-124.9,-4.5,4.6,,,1996-06-07,
1996,6,8,-7.97,-179.9,-7.0,1.1,73.5,29.02,1996-06-08,
1996,6,8,8.0,156.0,-6.7,0.6,80.5,27.81,1996-06-08,
1996,6,8,5.0,-179.9,,,77.8,27.52,1996-06-08,
1996,6,8,9.0,-140.2,,,90.7,25.48,1996-06-08,
1996,6,8,-2.15,-170.0,-6.8,-0.6,79.3,28.45,1996-06-08,
1996,6,8,5.0,137.0,-3.6,-0.2,,28.69,1996-06-08,
1996,6,8,5.0,156.0,,,81.7,28.12,1996-06-08,
1996,6,8,5.33,-124.9,-5.0,3.2,,,1996-06-08,
1996,6,8,8.03,-125.0,0.0,4.0,83.2,27.27,1996-06-08,
1996,6,8,0.0,-155.0,-5.3,3.3,83.9,27.1,1996-06-08,
1996,6,8,-1.99,-179.9,-6.9,0.1,77.2,28.6,1996-06-08,
1996,6,8,-2.0,-110.0,-5.8,-1.4,82.1,24.3,1996-06-08,
1996,6,8,0.0,156.1,-2.0,2.8,77.4,28.5,1996-06-08,
1996,6,9,8.05,-94.94,1.2,1.8,87.9,27.4,1996-06-09,
1996,6,9,5.33,-124.9,-3.7,2.8,,,1996-06-09,
1996,6,9,8.0,156.0,-5.1,-1.0,77.9,28.17,1996-06-09,
1996,6,9,1.97,-170.0,-5.2,-2.1,83.1,27.69,1996-06-09,
1996,6,9,-0.02,-170.0,-6.3,-1.3,80.2,27.6,1996-06-09,
1996,6,9,-1.95,164.4,-4.1,-0.2,79.7,28.33,1996-06-09,
1996,6,9,5.08,-94.94,-2.3,5.1,83.9,26.64,1996-06-09,
1996,6,9,1.99,-179.9,-5.1,0.0,76.0,27.48,1996-06-09,
1996,6,9,9.0,-140.2,,,87.1,26.39,1996-06-09,
1996,6,9,4.9,-139.9,-5.1,-0.4,79.4,27.28,1996-06-09,
1996,6,9,-1.98,-155.0,-6.2,-0.6,78.5,27.58,1996-06-09,
1996,6,9,-7.96,-179.9,-6.6,1.4,77.1,28.38,1996-06-09,
1996,6,9,0.0,-155.0,-5.7,0.9,83.5,27.06,1996-06-09,
1996,6,10,8.06,-110.1,3.0,2.9,89.2,26.31,1996-06-10,
1996,6,10,-5.01,-170.0,-6.1,-1.6,72.8,28.36,1996-06-10,
1996,6,10,-8.0,-170.0,-6.2,-0.8,76.7,29.05,1996-06-10,
1996,6,10,-7.97,165.0,-6.3,1.0,,28.33,1996-06-10,
1996,6,10,2.05,-154.9,-8.4,-0.9,73.7,27.27,1996-06-10,
1996,6,10,-5.01,-155.0,,,77.9,27.97,1996-06-10,
1996,6,10,1.99,-179.9,-5.4,1.7,75.6,27.36,1996-06-10,
1996,6,10,-8.03,-95.06,,,73.8,24.56,1996-06-10,
1996,6,10,-2.0,-110.0,-5.2,-0.2,84.0,23.88,1996-06-10,
1996,6,11,-1.99,-95.1,-2.6,3.5,94.1,23.23,1996-06-11,
1996,6,11,-2.0,-124.94,-4.2,0.0,90.3,25.47,1996-06-11,
1996,6,11,-1.97,164.4,-5.2,-3.8,79.3,28.45,1996-06-11,
1996,6,11,2.04,-110.1,-3.9,5.4,80.8,24.95,1996-06-11,
1996,6,11,0.01,-179.9,-7.2,-0.2,74.4,27.7,1996-06-11,
1996,6,11,8.04,-125.0,2.8,4.3,84.4,27.38,1996-06-11,
1996,6,12,5.02,165.0,-5.7,-1.6,79.4,28.19,1996-06-12,
1996,6,12,5.0,-154.9,,,80.3,28.05,1996-06-12,
1996,6,12,-1.95,164.4,-5.9,-1.4,75.6,28.66,1996-06-12,
1996,6,12,-5.01,-95.06,-5.7,3.8,,24.03,1996-06-12,
1996,6,12,-2.0,-179.9,-7.3,-1.4,77.7,28.44,1996-06-12,
1996,6,12,-7.99,-125.0,,,,26.84,1996-06-12,
1996,6,12,-1.99,-95.1,-4.2,3.4,91.2,23.23,1996-06-12,
1996,6,12,7.97,-155.0,-6.8,-1.6,87.4,26.05,1996-06-12,
1996,6,12,-0.03,-170.0,-7.1,-1.4,78.6,27.6,1996-06-12,
1996,6,12,8.06,-94.94,3.9,4.9,91.3,27.05,1996-06-12,
1996,6,12,5.0,-179.9,,,84.6,26.89,1996-06-12,
1996,6,12,4.97,147.0,,,,28.69,1996-06-12,
1996,6,12,5.0,137.0,1.3,-1.9,,28.12,1996-06-12,
1996,6,13,-5.01,156.0,-2.7,3.8,,28.05,1996-06-13,
1996,6,13,-8.0,-170.0,-3.8,0.6,82.4,28.33,1996-06-13,
1996,6,13,2.44,137.4,,,,,1996-06-13,
1996,6,13,-1.95,164.4,-6.6,0.6,71.6,28.69,1996-06-13,
1996,6,13,9.0,-140.2,-3.3,-1.1,90.9,26.2,1996-06-13,
1996,6,13,-0.01,-109.94,-5.7,0.7,84.1,23.72,1996-06-13,
1996,6,13,2.0,-179.9,-7.1,0.9,74.5,27.36,1996-06-13,
1996,6,13,4.97,147.0,,,,27.55,1996-06-13,
1996,6,13,4.9,-139.9,-6.9,0.1,77.4,27.34,1996-06-13,
1996,6,13,-1.99,-95.1,,,,23.31,1996-06-13,
1996,6,13,-5.01,-95.06,-6.5,3.7,,23.83,1996-06-13,
1996,6,13,5.08,-94.94,-0.4,6.6,74.7,25.83,1996-06-13,
1996,6,13,4.97,-170.0,-6.6,-0.2,88.5,28.03,1996-06-13,
1996,6,13,-8.03,-95.06,,,75.6,24.53,1996-06-13,
1996,6,13,5.33,-124.9,-3.9,4.9,,,1996-06-13,
1996,6,13,8.02,165.0,,,87.6,,1996-06-13,
1996,6,13,-2.0,-110.0,-5.9,0.1,84.8,24.22,1996-06-13,
1996,6,13,-8.05,-109.94,,,75.6,26.02,1996-06-13,
1996,6,13,8.03,-170.0,-7.4,-2.4,85.3,26.66,1996-06-13,
1996,6,14,2.44,137.4,,,,,1996-06-14,
1996,6,14,-0.02,-95.0,-3.5,1.7,93.6,21.02,1996-06-14,
1996,6,14,-2.01,-124.94,-6.0,0.1,87.4,25.55,1996-06-14,
1996,6,14,-8.03,-95.06,,,80.0,24.06,1996-06-14,
1996,6,14,5.08,-94.94,1.8,4.9,75.5,25.67,1996-06-14,
1996,6,14,5.03,165.0,-1.2,1.6,80.6,27.23,1996-06-14,
1996,6,14,-1.99,-179.9,-7.4,0.8,76.8,28.67,1996-06-14,
1996,6,14,-2.0,155.8,,,,,1996-06-14,
1996,6,14,5.33,-124.9,-3.1,4.8,,,1996-06-14,
1996,6,14,-7.98,-125.0,,,,26.14,1996-06-14,
1996,6,14,7.99,156.0,-3.2,2.0,,27.81,1996-06-14,
1996,6,14,-7.98,-179.9,-6.3,0.8,76.3,28.56,1996-06-14,
1996,6,15,1.99,-179.9,-5.4,0.2,70.0,27.05,1996-06-15,
1996,6,15,-4.99,-170.0,-5.3,-2.0,76.6,28.05,1996-06-15,
1996,6,15,2.03,-110.1,-5.7,3.3,75.7,25.9,1996-06-15,
1996,6,15,5.08,-94.94,2.9,6.7,83.0,26.12,1996-06-15,
1996,6,15,-0.23,-124.4,-5.8,0.9,,25.02,1996-06-15,
1996,6,15,-5.01,-155.0,,,76.6,28.2,1996-06-15,
1996,6,15,8.02,-170.0,-6.9,-1.9,82.2,27.08,1996-06-15,
1996,6,15,0.01,-179.9,-5.7,-1.7,76.5,27.52,1996-06-15,
1996,6,15,8.03,-125.0,0.0,4.0,84.4,27.3,1996-06-15,
1996,6,15,2.44,137.4,,,,,1996-06-15,
1996,6,15,2.06,-154.9,-8.9,-0.6,76.2,27.16,1996-06-15,
1996,6,15,4.99,-109.94,-3.0,4.8,70.9,26.5,1996-06-15,
1996,6,15,-1.99,-95.1,-5.5,4.0,88.3,23.28,1996-06-15,
1996,6,15,1.97,-170.0,-6.3,-0.8,79.2,27.77,1996-06-15,
1996,6,15,-1.94,164.4,-7.5,-0.1,73.6,28.94,1996-06-15,
1996,6,15,4.91,-139.9,-6.8,1.9,78.6,27.45,1996-06-15,
1996,6,16,-0.02,-95.0,-2.8,4.3,94.8,21.28,1996-06-16,
1996,6,16,-2.0,-124.94,-4.3,0.5,94.8,25.31,1996-06-16,
1996,6,16,0.02,-139.9,-6.8,-0.9,83.2,25.86,1996-06-16,
1996,6,16,4.99,137.0,-0.5,1.9,,26.73,1996-06-16,
1996,6,16,4.9,-139.9,-5.2,1.0,80.2,27.19,1996-06-16,
1996,6,16,-4.99,156.0,-6.1,1.1,,28.56,1996-06-16,
1996,6,17,8.0,156.0,-8.2,-2.2,,28.48,1996-06-17,
1996,6,17,-7.98,-179.9,-3.6,-0.7,73.5,28.48,1996-06-17,
1996,6,17,-8.07,164.9,-3.3,-2.4,,27.45,1996-06-17,
1996,6,17,-5.01,-155.0,,,78.3,28.05,1996-06-17,
1996,6,17,1.97,-170.0,-5.4,-1.8,83.1,27.55,1996-06-17,
1996,6,17,-2.02,-140.0,-7.3,-2.0,79.2,27.02,1996-06-17,
1996,6,17,-0.23,-124.4,-4.5,0.1,,24.7,1996-06-17,
1996,6,17,4.98,-109.94,-0.6,3.9,76.1,26.53,1996-06-17,
1996,6,17,8.05,-94.94,2.0,-0.5,86.3,27.6,1996-06-17,
1996,6,17,8.03,-125.0,0.6,0.9,86.2,26.9,1996-06-17,
1996,6,17,-2.16,-170.0,-7.5,0.0,76.5,28.42,1996-06-17,
1996,6,18,4.97,147.0,,,,27.52,1996-06-18,
1996,6,18,-8.06,-109.94,,,73.7,25.77,1996-06-18,
1996,6,18,4.9,-139.9,-1.9,0.3,78.2,27.1,1996-06-18,
1996,6,18,7.99,156.0,-4.4,-0.4,,27.62,1996-06-18,
1996,6,18,1.99,-140.0,-4.6,0.9,84.1,26.45,1996-06-18,
1996,6,18,5.08,-94.94,-1.2,9.3,83.5,24.98,1996-06-18,
1996,6,18,-4.97,-110.0,-5.7,3.7,84.5,25.16,1996-06-18,
1996,6,18,7.97,-155.0,-6.4,-4.5,80.1,27.14,1996-06-18,
1996,6,18,4.99,137.0,-0.7,-0.6,,27.22,1996-06-18,
1996,6,18,0.01,-179.9,-6.4,1.4,80.5,27.34,1996-06-18,
1996,6,18,2.05,-154.9,-6.2,-2.1,77.4,26.7,1996-06-18,
1996,6,18,-2.0,-110.0,-4.6,1.4,84.8,24.22,1996-06-18,
1996,6,18,-2.0,-124.94,-4.8,-1.3,89.8,25.28,1996-06-18,
1996,6,18,0.02,-139.9,-5.0,-0.2,83.6,25.94,1996-06-18,
1996,6,18,8.03,-170.0,-5.3,-3.0,80.3,27.08,1996-06-18,
1996,6,18,-2.16,-170.0,-6.6,1.6,76.1,28.22,1996-06-18,
1996,6,19,1.99,-179.9,-3.6,0.8,70.7,26.78,1996-06-19,
1996,6,19,4.98,-179.9,,,81.4,26.42,1996-06-19,
1996,6,19,0.02,-139.9,-5.8,0.2,82.8,25.98,1996-06-19,
1996,6,19,5.0,-154.9,,,86.8,27.2,1996-06-19,
1996,6,19,0.02,156.0,1.3,3.6,73.7,28.62,1996-06-19,
1996,6,19,2.43,137.4,,,,,1996-06-19,
1996,6,20,1.97,-170.0,-3.8,-5.0,82.7,27.81,1996-06-20,
1996,6,20,0.0,-155.0,-6.6,-1.2,86.3,26.67,1996-06-20,
1996,6,20,9.0,-140.2,-4.5,-5.8,86.3,26.81,1996-06-20,
1996,6,20,-1.99,-179.9,-3.8,-0.1,78.5,27.86,1996-06-20,
1996,6,20,4.97,-170.0,-5.2,-2.7,87.4,27.8,1996-06-20,
1996,6,20,5.0,-154.9,,,83.7,27.6,1996-06-20,
1996,6,20,2.0,165.0,0.8,0.9,78.8,27.2,1996-06-20,
1996,6,20,0.01,-139.9,-5.8,-1.3,82.0,26.19,1996-06-20,
1996,6,20,2.04,-110.1,-7.7,5.0,79.5,25.47,1996-06-20,
1996,6,20,4.98,-179.9,,,77.4,27.36,1996-06-20,
1996,6,21,0.01,156.1,-0.8,-0.6,72.0,28.5,1996-06-21,
1996,6,21,-1.97,-179.9,-4.2,0.0,88.8,26.77,1996-06-21,
1996,6,21,8.06,-110.1,-0.9,7.2,81.1,27.48,1996-06-21,
1996,6,21,5.0,137.0,2.2,-1.3,,27.73,1996-06-21,
1996,6,21,4.98,-109.94,-4.5,5.4,72.9,26.38,1996-06-21,
1996,6,21,0.01,-140.0,-6.3,-0.6,80.3,26.36,1996-06-21,
1996,6,21,-1.93,164.4,1.8,0.7,66.7,27.89,1996-06-21,
1996,6,21,2.04,-110.1,-7.2,3.5,81.6,25.19,1996-06-21,
1996,6,21,-8.03,-95.06,,,75.3,23.83,1996-06-21,
1996,6,21,-2.18,-170.0,-7.6,-0.6,85.3,27.52,1996-06-21,
1996,6,21,5.03,165.0,-2.7,0.0,79.0,27.17,1996-06-21,
1996,6,22,-8.06,-109.94,,,80.4,25.45,1996-06-22,
1996,6,22,-7.97,-179.9,,,77.6,28.17,1996-06-22,
1996,6,22,1.99,-179.9,-2.6,1.1,72.2,26.58,1996-06-22,
1996,6,22,1.98,-140.0,-4.9,1.6,76.6,26.84,1996-06-22,
1996,6,23,-8.06,-109.94,,,83.0,25.56,1996-06-23,
1996,6,23,2.04,-155.0,-5.1,-1.5,77.8,27.03,1996-06-23,
1996,6,23,5.0,137.0,3.4,-0.2,,27.06,1996-06-23,
1996,6,23,1.99,-179.9,-1.9,-1.4,75.6,25.31,1996-06-23,
1996,6,23,4.9,-139.9,0.9,1.3,80.2,26.73,1996-06-23,
1996,6,23,-8.32,164.5,-2.9,1.5,,28.1,1996-06-23,
1996,6,23,4.97,-169.9,-2.2,-1.8,87.4,27.55,1996-06-23,
1996,6,23,1.96,-170.0,-2.2,-2.7,83.5,27.69,1996-06-23,
1996,6,23,8.03,-125.0,1.8,4.5,90.3,26.23,1996-06-23,
1996,6,24,8.0,-179.9,-5.8,-2.1,82.4,27.06,1996-06-24,
1996,6,24,-8.02,-95.06,,,80.8,23.69,1996-06-24,
1996,6,24,-0.03,-95.0,-3.0,3.3,91.2,20.3,1996-06-24,
1996,6,24,8.06,-110.1,-0.3,3.4,75.8,27.4,1996-06-24,
1996,6,24,-7.99,-125.0,-3.5,-4.3,78.7,26.52,1996-06-24,
1996,6,24,-7.98,-179.9,,,73.1,28.25,1996-06-24,
1996,6,24,0.0,-155.0,-4.4,0.3,86.7,26.47,1996-06-24,
1996,6,24,-0.01,-109.94,-4.4,-1.2,85.4,22.69,1996-06-24,
1996,6,24,4.97,-170.0,-2.2,-1.2,90.1,27.39,1996-06-24,
1996,6,24,-2.0,155.8,,,,,1996-06-24,
1996,6,25,8.03,-125.0,-3.5,5.3,85.8,27.55,1996-06-25,
1996,6,25,5.34,-124.9,-1.3,9.2,,,1996-06-25,
1996,6,25,2.03,-110.1,-3.8,3.0,75.7,24.8,1996-06-25,
1996,6,25,5.0,137.0,-0.9,1.5,,28.69,1996-06-25,
1996,6,25,-0.01,-109.94,-3.2,0.6,85.1,22.69,1996-06-25,
1996,6,26,1.99,-179.9,-1.6,1.0,72.6,25.98,1996-06-26,
1996,6,26,-8.01,-170.0,-6.5,0.8,78.3,28.92,1996-06-26,
