Unnamed: 0,year,month,day,latitude,longitude,zon.winds,mer.winds,humidity,air temp.,date
1520,1993,6,2,-7.97,-125.0,-7.8,-0.6,,,1993-06-02
17110,1993,6,2,0.0,143.0,-2.0,1.0,86.0,27.25,1993-06-02
12447,1993,6,2,-7.98,165.0,-6.8,0.9,98.0,28.75,1993-06-02
12766,1993,6,2,2.0,-155.1,-5.5,-4.2,83.3,28.05,1993-06-02
13650,1993,6,2,-0.04,-170.0,-6.5,-0.5,82.9,29.1,1993-06-02
12420,1993,6,2,8.0,-170.0,-7.2,-4.7,83.6,27.94,1993-06-02
1000,1993,6,2,5.01,-140.0,-4.9,-3.3,,28.12,1993-06-02
12432,1993,6,2,-0.01,-124.4,-6.2,2.9,83.8,26.9,1993-06-02
12498,1993,6,2,-2.18,-170.0,-6.6,-1.7,81.6,29.0,1993-06-02
17720,1993,6,3,0.03,-179.9,-4.6,-0.7,84.9,28.4,1993-06-03
14146,1993,6,3,-0.01,-124.4,,,,27.03,1993-06-03
686,1993,6,3,0.0,143.0,-0.6,-0.1,87.3,26.86,1993-06-03
17324,1993,6,3,-0.02,-110.0,-5.7,2.3,86.2,26.62,1993-06-03
25217,1993,6,3,-4.97,-110.0,-6.1,3.5,79.9,27.3,1993-06-03
21353,1993,6,3,-7.98,165.0,-6.4,2.6,98.0,28.9,1993-06-03
10570,1993,6,3,1.93,-125.0,-5.5,3.5,76.9,27.47,1993-06-03
4734,1993,6,3,-7.98,-125.0,-7.7,-0.7,,,1993-06-03
21863,1993,6,4,0.01,-155.0,-4.1,-3.8,86.9,27.67,1993-06-04
22300,1993,6,4,7.98,-125.0,-5.2,-2.6,86.0,27.78,1993-06-04
6370,1993,6,4,2.0,156.0,-1.1,-0.9,86.3,27.4,1993-06-04
25206,1993,6,4,5.0,-154.9,-4.9,-4.1,80.1,27.81,1993-06-04
123,1993,6,4,5.01,-110.0,0.0,0.9,86.2,26.66,1993-06-04
20357,1993,6,4,-5.02,-155.0,-4.7,-0.3,80.9,28.88,1993-06-04
40,1993,6,4,-2.19,-170.0,-4.9,-2.6,81.3,29.12,1993-06-04
52,1993,6,4,-7.97,-125.0,-8.1,0.2,,,1993-06-04
7296,1993,6,4,2.03,137.0,,,,,1993-06-04
20262,1993,6,5,2.0,-179.9,-7.8,-2.9,87.4,27.73,1993-06-05
2178,1993,6,5,-8.02,-109.94,-6.6,2.1,85.2,26.47,1993-06-05
1898,1993,6,5,2.0,156.0,2.4,-0.5,79.7,28.88,1993-06-05
5356,1993,6,5,-4.97,-179.9,-4.9,-1.1,83.3,28.89,1993-06-05
16889,1993,6,5,-5.01,-155.0,-5.9,0.1,80.9,28.92,1993-06-05
21759,1993,6,5,-2.0,-110.0,-5.8,3.5,85.5,26.55,1993-06-05
5246,1993,6,5,0.0,157.5,2.5,-1.2,83.6,28.62,1993-06-05
7656,1993,6,5,5.0,-154.9,-5.3,-2.5,85.9,27.89,1993-06-05
15449,1993,6,5,-1.97,156.0,2.7,-1.5,86.7,27.7,1993-06-05
10720,1993,6,5,7.96,-155.0,-8.1,-1.5,,,1993-06-05
455,1993,6,5,1.98,-95.0,-1.8,7.2,82.8,27.34,1993-06-05
1625,1993,6,5,2.04,-110.2,-4.6,5.3,,26.25,1993-06-05
5304,1993,6,5,-0.03,-95.0,-3.6,6.4,,25.73,1993-06-05
12889,1993,6,5,5.04,-125.0,-4.3,-3.2,82.5,28.19,1993-06-05
15532,1993,6,5,-4.97,-110.0,-5.5,1.4,80.9,27.02,1993-06-05
23923,1993,6,5,9.0,-140.2,-3.9,-7.3,83.9,27.38,1993-06-05
20521,1993,6,5,4.96,147.0,,,85.5,27.7,1993-06-05
12753,1993,6,6,8.0,-170.0,-6.6,-4.6,85.9,27.86,1993-06-06
25197,1993,6,6,-1.96,-140.0,-7.7,-0.6,82.8,28.27,1993-06-06
2400,1993,6,6,7.96,-155.0,-8.6,-3.0,,,1993-06-06
4912,1993,6,6,-5.03,-124.94,-7.1,0.7,79.3,27.66,1993-06-06
1224,1993,6,6,0.0,143.0,3.2,0.5,81.2,27.95,1993-06-06
1395,1993,6,6,5.0,156.0,-4.4,-1.5,79.7,28.17,1993-06-06
13826,1993,6,6,2.05,165.0,-4.2,-3.4,88.3,26.88,1993-06-06
7601,1993,6,7,-0.04,-170.0,-7.7,-1.2,84.8,29.06,1993-06-07
18919,1993,6,7,-5.02,-155.0,-8.0,-2.2,79.3,29.52,1993-06-07
21659,1993,6,7,0.04,170.0,,,,,1993-06-07
11643,1993,6,7,1.98,-95.0,-3.7,5.8,84.4,26.53,1993-06-07
25940,1993,6,7,-2.01,-110.0,-6.1,3.7,87.5,26.52,1993-06-07
17033,1993,6,7,9.01,-140.2,-5.9,-6.4,81.4,27.38,1993-06-07
13193,1993,6,7,1.99,-140.0,-5.7,3.4,82.8,27.92,1993-06-07
13798,1993,6,7,0.01,156.0,-0.8,-4.0,80.4,27.88,1993-06-07
6038,1993,6,7,2.05,165.0,-7.6,-2.6,82.0,28.0,1993-06-07
22780,1993,6,8,-2.03,-124.9,-6.0,2.5,82.4,27.2,1993-06-08
11195,1993,6,8,5.05,165.0,-5.5,-4.0,85.9,28.31,1993-06-08
14810,1993,6,8,-4.7,163.9,0.4,2.2,82.0,28.22,1993-06-08
1936,1993,6,8,-4.97,-110.0,-6.4,3.8,77.6,27.12,1993-06-08
2142,1993,6,8,-8.28,-155.0,-5.5,0.1,84.5,28.48,1993-06-08
9657,1993,6,8,7.97,-125.0,-0.6,-4.3,94.7,25.45,1993-06-08
22751,1993,6,8,9.0,-140.2,-6.7,-6.2,83.2,27.62,1993-06-08
25250,1993,6,8,-0.02,-110.0,-5.0,3.8,86.7,26.34,1993-06-08
4844,1993,6,8,-8.0,-170.0,-7.0,0.5,85.9,29.16,1993-06-08
12135,1993,6,8,0.01,-155.0,-5.6,-2.7,82.9,28.3,1993-06-08
23120,1993,6,8,-5.02,-170.0,-5.6,-1.0,87.1,29.03,1993-06-08
22392,1993,6,9,-1.95,164.4,-1.0,3.7,85.7,27.69,1993-06-09
6106,1993,6,9,-7.98,-125.0,-5.8,-0.7,,,1993-06-09
10245,1993,6,9,-8.0,-170.0,-4.2,-0.8,86.3,28.52,1993-06-09
21355,1993,6,9,2.03,137.0,,,,,1993-06-09
3341,1993,6,9,1.94,-125.0,-4.9,4.3,76.7,27.23,1993-06-09
7672,1993,6,9,-0.02,-124.4,-4.5,2.4,86.3,26.4,1993-06-09
970,1993,6,9,-8.29,-155.0,-3.5,-0.3,84.7,28.44,1993-06-09
20221,1993,6,9,-0.01,-110.0,-3.4,2.9,86.8,26.19,1993-06-09
9039,1993,6,10,1.96,-125.0,-6.0,3.7,75.3,27.28,1993-06-10
894,1993,6,10,1.97,-95.0,-0.5,7.4,80.1,26.03,1993-06-10
15299,1993,6,10,-2.0,-110.0,-5.4,4.4,83.6,26.4,1993-06-10
7586,1993,6,10,-1.95,164.4,-0.6,2.5,86.1,27.66,1993-06-10
22917,1993,6,10,5.01,-110.0,-0.1,6.7,80.0,27.9,1993-06-10
4168,1993,6,10,-7.98,165.0,-2.9,4.0,95.1,28.6,1993-06-10
20606,1993,6,10,-0.04,-95.0,-2.6,6.0,,24.77,1993-06-10
6810,1993,6,10,5.05,165.0,-1.6,-1.1,87.9,27.45,1993-06-10
24289,1993,6,10,-8.0,-170.0,-0.1,-0.9,86.3,28.08,1993-06-10
12786,1993,6,10,0.03,-179.9,-1.1,-0.1,79.5,28.53,1993-06-10
25916,1993,6,11,0.0,143.0,7.0,2.3,83.8,27.45,1993-06-11
8856,1993,6,11,7.96,-155.0,-6.6,0.8,,,1993-06-11
8516,1993,6,11,7.98,-125.0,0.2,-0.4,84.6,27.2,1993-06-11
15333,1993,6,11,-5.02,-170.0,-2.3,1.0,80.5,28.95,1993-06-11
20,1993,6,11,2.09,165.0,2.0,-0.6,83.2,27.84,1993-06-11
2161,1993,6,11,0.0,157.5,5.0,2.3,87.9,27.17,1993-06-11
17467,1993,6,11,-4.98,-110.0,-5.2,3.6,80.1,26.56,1993-06-11
19584,1993,6,11,-4.97,-140.0,-7.6,-0.5,78.5,28.23,1993-06-11
18186,1993,6,11,4.97,137.0,-1.0,1.2,84.0,27.66,1993-06-11
3958,1993,6,11,5.0,156.0,-4.5,-1.1,81.6,28.4,1993-06-11
24631,1993,6,11,8.04,165.1,-5.8,-4.1,81.2,28.1,1993-06-11
6779,1993,6,11,-8.02,-109.94,-5.9,2.4,74.6,25.98,1993-06-11
7582,1993,6,11,-0.04,-95.0,-3.7,4.6,,24.52,1993-06-11
13618,1993,6,12,0.03,-140.0,-5.9,-1.0,78.3,26.77,1993-06-12
20954,1993,6,12,8.0,-170.0,-5.8,-3.5,84.0,27.75,1993-06-12
14750,1993,6,12,-2.03,-124.9,-6.0,2.6,83.8,26.73,1993-06-12
6272,1993,6,12,-5.01,-155.0,-6.6,-2.1,77.7,29.23,1993-06-12
14516,1993,6,12,2.04,137.0,,,,,1993-06-12
23483,1993,6,12,-2.18,-170.0,-1.9,-1.8,80.9,28.48,1993-06-12
18524,1993,6,12,-8.0,-170.0,-1.0,1.1,84.4,27.69,1993-06-12
18842,1993,6,12,1.97,-95.0,-2.8,5.9,82.4,25.56,1993-06-12
2921,1993,6,12,2.04,-110.2,-3.9,5.8,,25.53,1993-06-12
10429,1993,6,12,8.04,165.1,-8.1,-1.5,86.8,27.1,1993-06-12
3615,1993,6,12,5.0,-154.9,-1.8,-3.0,85.2,27.45,1993-06-12
13778,1993,6,12,-0.02,-124.4,-4.8,3.1,85.9,26.3,1993-06-12
14173,1993,6,12,0.01,-155.0,-4.6,-2.8,82.8,28.14,1993-06-12
23550,1993,6,12,4.98,137.0,2.0,1.8,84.8,26.9,1993-06-12
24211,1993,6,12,1.95,-125.0,-3.8,4.4,79.6,26.94,1993-06-12
17952,1993,6,12,-5.04,-124.9,-7.7,2.0,79.3,27.5,1993-06-12
6646,1993,6,12,2.01,156.0,6.7,1.7,87.5,27.05,1993-06-12
13676,1993,6,12,-0.01,-110.0,-4.4,3.6,86.8,25.88,1993-06-12
25874,1993,6,13,-8.28,-155.0,-0.9,-1.0,77.5,28.6,1993-06-13
18662,1993,6,13,-1.95,-179.9,-4.5,-0.1,,28.52,1993-06-13
8919,1993,6,13,5.02,-110.0,-3.5,7.6,86.0,27.52,1993-06-13
10231,1993,6,13,0.03,-140.0,-4.3,-0.1,77.2,26.3,1993-06-13
6020,1993,6,13,-1.95,164.4,2.5,-3.5,86.6,27.66,1993-06-13
11769,1993,6,13,-0.01,-110.0,-5.3,3.7,87.3,25.81,1993-06-13
1446,1993,6,13,-5.03,-124.9,-7.9,2.3,78.1,27.39,1993-06-13
9894,1993,6,13,-2.0,-110.0,-6.8,2.3,85.9,26.28,1993-06-13
18526,1993,6,13,7.99,-170.0,-7.2,-3.1,85.2,27.78,1993-06-13
20557,1993,6,13,0.0,143.0,5.5,2.2,83.8,27.45,1993-06-13
8756,1993,6,13,1.95,-125.0,-4.2,7.0,77.0,27.31,1993-06-13
17356,1993,6,13,0.03,-179.9,-4.2,-0.4,78.8,28.69,1993-06-13
13159,1993,6,14,5.02,-110.0,-4.0,6.0,77.9,27.8,1993-06-14
25267,1993,6,14,-7.97,-125.0,-7.4,1.0,,,1993-06-14
18836,1993,6,14,0.03,-140.0,-4.2,3.2,79.7,26.8,1993-06-14
24973,1993,6,14,0.01,-155.0,-3.3,-1.2,80.0,28.02,1993-06-14
6651,1993,6,14,-2.0,-110.0,-5.3,2.5,84.4,26.31,1993-06-14
1902,1993,6,14,0.03,-179.9,-3.7,-0.9,80.4,28.72,1993-06-14
25162,1993,6,14,-0.02,-110.0,-4.7,1.9,86.7,25.6,1993-06-14
22506,1993,6,14,-5.02,-170.0,-4.8,1.2,82.4,28.72,1993-06-14
18940,1993,6,14,8.02,-110.06,0.8,5.1,,27.98,1993-06-14
17961,1993,6,14,-4.98,-110.0,-4.7,2.5,80.1,26.44,1993-06-14
25987,1993,6,15,-2.0,-110.0,-6.8,2.1,83.2,26.23,1993-06-15
5786,1993,6,15,0.0,143.0,-0.4,2.2,81.0,27.45,1993-06-15
1444,1993,6,15,-1.97,-140.0,-5.3,3.9,81.6,27.94,1993-06-15
18734,1993,6,15,2.05,-110.2,-5.4,2.8,,25.56,1993-06-15
13476,1993,6,15,2.0,-179.9,-1.3,0.4,88.3,27.5,1993-06-15
17108,1993,6,15,-4.98,-140.0,-6.2,1.2,77.0,27.98,1993-06-15
3902,1993,6,15,-1.95,-179.9,-3.7,1.1,,27.89,1993-06-15
24655,1993,6,15,0.03,-140.0,-2.8,4.8,81.9,26.95,1993-06-15
24494,1993,6,15,0.0,165.0,3.5,1.3,82.5,27.08,1993-06-15
15270,1993,6,15,5.0,156.0,1.5,-6.6,91.4,26.06,1993-06-15
14091,1993,6,15,-1.98,156.0,-6.7,3.5,89.5,27.44,1993-06-15
22801,1993,6,15,0.0,157.5,0.1,-1.1,86.3,27.17,1993-06-15
18881,1993,6,15,0.15,170.0,,,,,1993-06-15
1052,1993,6,15,1.98,-95.06,-2.1,6.4,85.2,25.56,1993-06-15
2991,1993,6,15,-5.01,-155.0,-4.9,2.3,78.5,28.56,1993-06-15
6262,1993,6,15,7.99,-125.0,0.1,5.8,89.9,26.16,1993-06-15
5296,1993,6,16,-2.19,-170.0,-3.5,-1.2,80.1,28.84,1993-06-16
20047,1993,6,16,5.04,-125.0,-1.8,4.5,75.7,28.08,1993-06-16
6928,1993,6,16,2.0,156.0,8.3,-1.9,86.7,27.23,1993-06-16
25457,1993,6,16,8.02,-110.06,3.6,4.1,,28.16,1993-06-16
17091,1993,6,16,2.01,-179.9,-1.7,-1.6,82.0,28.12,1993-06-16
11097,1993,6,16,1.98,-140.0,-4.4,3.8,80.9,27.53,1993-06-16
10486,1993,6,16,-5.02,-170.0,-4.5,0.9,85.9,28.4,1993-06-16
5678,1993,6,16,8.05,165.1,-3.1,-1.4,84.9,26.94,1993-06-16
1225,1993,6,16,-0.04,-95.0,-3.0,4.7,,23.7,1993-06-16
16699,1993,6,16,-4.97,-140.0,-6.3,1.4,77.7,27.95,1993-06-16
4883,1993,6,17,-1.97,-140.0,-4.9,-0.7,82.4,27.62,1993-06-17
18699,1993,6,17,1.99,-140.0,-4.2,2.3,79.3,27.34,1993-06-17
761,1993,6,17,4.99,156.0,5.5,-2.3,82.4,27.73,1993-06-17
2331,1993,6,17,-1.99,-110.0,-5.1,1.2,84.0,26.08,1993-06-17
17230,1993,6,17,-4.72,163.9,0.5,-1.3,85.2,26.94,1993-06-17
8652,1993,6,17,0.0,165.0,3.6,-0.8,89.6,26.16,1993-06-17
7052,1993,6,17,8.02,-110.06,5.0,2.6,,28.58,1993-06-17
9146,1993,6,17,-4.97,-179.9,1.5,2.1,87.4,26.95,1993-06-17
6181,1993,6,17,-0.04,-170.0,-3.9,-2.2,80.7,28.58,1993-06-17
25313,1993,6,17,2.0,-179.9,0.3,-1.2,91.3,26.95,1993-06-17
2348,1993,6,17,-5.02,-170.0,-5.8,1.8,84.4,28.95,1993-06-17
8153,1993,6,17,0.01,-155.0,-4.0,-0.2,81.0,28.27,1993-06-17
3152,1993,6,18,-0.04,-95.0,-2.8,4.0,,24.06,1993-06-18
22619,1993,6,18,0.0,156.0,5.4,-1.2,79.3,28.25,1993-06-18
13088,1993,6,18,-7.96,-125.0,-7.0,1.1,,,1993-06-18
17691,1993,6,18,1.94,-125.0,-7.4,3.8,73.9,27.05,1993-06-18
15153,1993,6,18,-4.72,163.9,0.7,0.7,79.7,28.3,1993-06-18
11834,1993,6,18,2.04,-110.2,-5.0,5.2,,25.31,1993-06-18
6447,1993,6,18,9.0,-140.2,-5.7,-4.5,88.7,26.67,1993-06-18
15767,1993,6,18,-7.97,165.0,-3.8,0.2,93.7,28.16,1993-06-18
3828,1993,6,18,-8.02,-109.94,-5.8,3.0,82.0,26.03,1993-06-18
240,1993,6,18,5.05,165.0,-1.5,-0.9,87.5,27.3,1993-06-18
3996,1993,6,18,7.98,-125.0,-3.2,-3.5,90.0,26.5,1993-06-18
19208,1993,6,18,-2.03,-124.9,-6.5,0.9,81.8,26.16,1993-06-18
10937,1993,6,18,2.0,-179.9,0.6,0.7,84.7,27.7,1993-06-18
15572,1993,6,19,-0.04,-95.0,-3.2,2.8,,23.67,1993-06-19
20747,1993,6,19,-2.0,-110.0,-6.2,3.1,84.4,26.05,1993-06-19
22000,1993,6,19,0.0,156.0,4.1,-2.6,83.2,27.31,1993-06-19
16195,1993,6,19,4.98,-170.0,-1.1,-3.8,85.3,27.64,1993-06-19
9196,1993,6,19,0.0,165.0,3.6,-0.7,85.2,27.03,1993-06-19
9823,1993,6,19,5.0,-154.9,-0.9,-1.3,88.3,26.4,1993-06-19
16589,1993,6,19,2.01,-155.1,-3.1,2.2,78.7,28.38,1993-06-19
5263,1993,6,19,-1.95,-179.9,-0.4,0.7,,27.7,1993-06-19
10553,1993,6,19,-0.01,157.5,4.2,-2.6,87.1,27.62,1993-06-19
15719,1993,6,19,-1.97,-140.0,-6.1,0.6,82.4,27.81,1993-06-19
12646,1993,6,19,2.03,137.0,,,,,1993-06-19
5793,1993,6,19,1.99,-179.9,-0.2,-2.3,81.3,28.4,1993-06-19
25765,1993,6,19,-1.98,156.0,3.7,-2.7,85.5,28.3,1993-06-19
21184,1993,6,19,4.96,147.0,,,86.7,27.34,1993-06-19
12484,1993,6,19,7.96,-155.0,-6.2,-3.6,,,1993-06-19
17017,1993,6,19,5.05,165.0,-1.1,-2.5,87.9,27.5,1993-06-19
15205,1993,6,20,5.0,156.0,3.8,-0.2,83.6,27.44,1993-06-20
22856,1993,6,20,-8.29,-155.0,-6.7,-0.4,79.6,28.98,1993-06-20
1266,1993,6,20,2.04,-110.2,-4.9,3.3,,24.86,1993-06-20
4205,1993,6,20,-8.02,-109.94,-6.9,0.1,79.3,26.19,1993-06-20
20532,1993,6,20,7.99,165.1,-1.5,5.7,83.7,27.97,1993-06-20
22389,1993,6,20,7.95,-155.0,-5.5,-0.5,,,1993-06-20
19070,1993,6,20,4.98,-170.0,-3.4,-4.2,86.2,27.8,1993-06-20
20729,1993,6,20,0.03,-140.0,-2.2,0.3,77.5,26.77,1993-06-20
11640,1993,6,20,5.0,-154.9,0.6,-1.1,81.3,27.45,1993-06-20
9674,1993,6,21,-0.03,-110.0,-4.1,0.4,86.1,25.1,1993-06-21
14525,1993,6,21,-4.71,163.9,3.9,3.1,84.0,27.98,1993-06-21
11002,1993,6,21,0.01,165.0,0.8,0.2,77.5,28.05,1993-06-21
12915,1993,6,21,5.0,156.0,-0.2,-3.3,84.8,27.78,1993-06-21
18490,1993,6,21,7.98,-125.0,-0.9,-2.4,87.2,26.62,1993-06-21
16419,1993,6,21,-5.02,-170.0,-0.9,-0.4,85.9,27.69,1993-06-21
6305,1993,6,21,2.0,156.0,1.4,-4.2,82.4,28.44,1993-06-21
19307,1993,6,21,2.0,-155.1,-4.0,0.9,76.6,28.31,1993-06-21
21865,1993,6,21,4.98,137.0,6.6,-0.4,81.3,28.27,1993-06-21
4151,1993,6,21,-4.97,-140.0,-4.4,-2.1,75.8,27.7,1993-06-21
69,1993,6,21,-1.98,-140.0,-4.0,-2.7,85.5,27.55,1993-06-21
6519,1993,6,21,5.05,165.0,-3.4,-2.3,84.8,28.23,1993-06-21
23509,1993,6,21,0.03,-179.9,1.3,2.0,78.6,28.2,1993-06-21
7200,1993,6,21,-2.19,-170.0,1.1,-1.1,80.5,28.2,1993-06-21
11470,1993,6,21,-0.03,-170.0,0.3,1.3,78.5,28.7,1993-06-21
8008,1993,6,22,-0.04,-170.0,-2.6,0.9,76.4,28.73,1993-06-22
22657,1993,6,22,0.29,170.1,,,,,1993-06-22
26081,1993,6,22,-7.98,165.0,-2.1,-0.9,96.9,27.16,1993-06-22
24039,1993,6,22,2.0,-179.9,1.4,-0.6,84.7,27.7,1993-06-22
25855,1993,6,22,7.96,-155.0,-4.6,-1.5,,,1993-06-22
7239,1993,6,22,1.95,-125.0,-4.4,4.0,75.9,26.89,1993-06-22
3790,1993,6,22,0.01,-155.0,-4.7,-0.5,79.1,28.14,1993-06-22
24604,1993,6,22,2.05,165.0,0.1,-1.1,79.3,28.44,1993-06-22
13554,1993,6,22,0.03,-179.9,2.4,1.4,79.4,28.45,1993-06-22
17328,1993,6,22,4.98,-170.0,-2.3,2.9,84.0,27.95,1993-06-22
7325,1993,6,22,-2.0,-110.0,-4.8,3.1,85.2,25.77,1993-06-22
7056,1993,6,22,-0.02,-124.4,-4.8,1.6,85.5,25.9,1993-06-22
3626,1993,6,23,-4.97,-140.0,-2.4,-4.1,79.7,27.44,1993-06-23
24113,1993,6,23,-4.7,163.9,-2.7,2.2,81.6,28.27,1993-06-23
10300,1993,6,23,2.06,165.0,0.5,4.3,79.7,28.34,1993-06-23
22612,1993,6,23,0.0,157.5,2.7,3.0,85.5,27.7,1993-06-23
21112,1993,6,23,-2.18,-170.0,-3.5,-1.6,78.9,28.77,1993-06-23
4592,1993,6,23,-1.99,-94.94,-2.3,2.8,84.3,24.56,1993-06-23
7946,1993,6,23,2.0,156.0,-0.9,-0.9,84.8,27.52,1993-06-23
7996,1993,6,23,9.0,-140.2,-5.3,-2.8,86.1,27.16,1993-06-23
22333,1993,6,23,-1.95,-179.9,-1.6,-1.2,,28.48,1993-06-23
2124,1993,6,23,2.05,-110.2,-2.6,4.8,,24.94,1993-06-23
6423,1993,6,23,-7.98,165.0,-5.4,1.7,96.8,27.6,1993-06-23
7638,1993,6,24,-0.04,-170.0,-6.1,0.6,80.3,29.1,1993-06-24
851,1993,6,24,1.94,-125.0,-5.2,4.3,77.1,26.55,1993-06-24
2547,1993,6,24,-4.71,163.9,-5.9,0.2,82.0,28.69,1993-06-24
14539,1993,6,24,2.0,156.0,0.9,1.6,84.8,27.28,1993-06-24
19533,1993,6,24,7.96,-155.0,-6.6,-1.8,,,1993-06-24
24989,1993,6,24,5.0,-154.9,-5.8,-3.5,79.7,28.44,1993-06-24
10305,1993,6,24,7.99,-170.0,-5.6,-5.0,79.7,27.94,1993-06-24
7163,1993,6,24,0.01,-155.0,-3.0,-1.1,82.1,28.06,1993-06-24
6890,1993,6,24,1.97,-95.0,-0.8,5.6,76.2,25.56,1993-06-24
15888,1993,6,24,-1.96,164.4,-3.9,-0.8,78.9,28.77,1993-06-24
25631,1993,6,24,-2.18,-170.0,-5.0,-2.2,80.9,28.84,1993-06-24
21067,1993,6,24,4.98,137.0,-2.6,2.0,80.1,28.5,1993-06-24
17206,1993,6,25,0.02,-155.0,-3.5,2.8,80.2,28.3,1993-06-25
7599,1993,6,25,-0.02,-110.0,-4.2,2.0,90.4,24.55,1993-06-25
20499,1993,6,25,-7.97,-125.0,-5.9,-0.1,,,1993-06-25
2671,1993,6,25,-1.98,156.0,-1.6,2.7,86.7,27.5,1993-06-25
20213,1993,6,25,0.03,-140.0,-5.6,2.5,79.1,27.06,1993-06-25
16534,1993,6,25,-8.0,-170.0,-5.5,-1.2,81.3,28.98,1993-06-25
11888,1993,6,25,9.0,-140.2,-5.3,-4.9,82.7,27.55,1993-06-25
19176,1993,6,26,5.01,-110.0,-0.5,7.2,76.3,27.48,1993-06-26
15096,1993,6,26,4.95,147.0,,,87.9,26.45,1993-06-26
16260,1993,6,26,-5.03,-124.9,-7.4,0.6,82.0,26.95,1993-06-26
24024,1993,6,26,-4.72,163.9,-2.9,0.9,77.7,28.61,1993-06-26
7997,1993,6,26,-0.03,-110.0,-3.0,2.0,89.6,24.4,1993-06-26
16941,1993,6,26,8.04,165.1,-6.4,-4.9,86.6,27.38,1993-06-26
1846,1993,6,26,4.99,-170.0,-3.3,0.0,81.8,28.06,1993-06-26
4543,1993,6,26,-0.03,-95.0,-3.0,3.9,,23.2,1993-06-26
21188,1993,6,26,0.27,170.2,,,,,1993-06-26
10690,1993,6,26,-1.95,164.4,-0.8,1.4,79.2,28.16,1993-06-26
300,1993,6,26,-2.19,-170.0,-4.1,-1.5,74.2,28.77,1993-06-26
22459,1993,6,26,2.01,156.0,4.7,-0.2,87.5,26.56,1993-06-26
12871,1993,6,26,-5.01,-170.0,-5.3,-0.6,86.3,27.88,1993-06-26
21583,1993,6,26,0.04,-140.0,-6.9,0.7,79.6,27.1,1993-06-26
11258,1993,6,27,-1.97,-140.0,-7.0,-3.0,82.8,27.73,1993-06-27
1857,1993,6,27,-0.02,-110.0,-3.2,1.6,87.6,24.52,1993-06-27
6554,1993,6,27,9.0,-140.2,-2.5,-3.3,76.4,27.58,1993-06-27
18478,1993,6,27,8.0,-170.0,-5.3,-4.0,82.0,27.7,1993-06-27
11067,1993,6,27,-4.98,-179.9,-3.8,-0.3,81.9,28.38,1993-06-27
17816,1993,6,27,-1.99,-110.0,-4.6,0.9,82.8,25.28,1993-06-27
19072,1993,6,27,-1.99,-94.94,-4.3,3.7,80.3,24.28,1993-06-27
21890,1993,6,27,-5.03,-124.9,-7.2,1.8,79.3,26.8,1993-06-27
954,1993,6,27,-5.01,-170.0,-6.7,2.5,84.0,28.48,1993-06-27
9615,1993,6,27,5.04,-125.0,-1.2,6.1,75.5,27.12,1993-06-27
23224,1993,6,27,-1.95,-179.9,-2.5,-0.1,,28.83,1993-06-27
820,1993,6,28,2.06,165.0,2.2,-0.6,82.4,27.69,1993-06-28
222,1993,6,28,-4.97,-110.0,-6.1,0.0,80.1,26.31,1993-06-28
18789,1993,6,28,5.03,-124.94,0.1,7.4,76.1,27.16,1993-06-28
1338,1993,6,28,-7.97,-125.0,-5.5,0.4,,,1993-06-28
6866,1993,6,28,0.0,165.0,1.8,1.3,84.2,27.05,1993-06-28
16877,1993,6,28,-5.03,-155.0,-6.6,-0.8,81.3,28.69,1993-06-28
23028,1993,6,28,-2.02,-124.9,-4.7,0.5,80.3,26.34,1993-06-28
12815,1993,6,28,-0.03,-95.0,-2.0,3.7,,22.94,1993-06-28
2764,1993,6,28,-2.19,-170.0,-4.0,-2.2,84.0,27.77,1993-06-28
18801,1993,6,28,-5.02,-170.0,-7.2,1.5,84.8,28.56,1993-06-28
479,1993,6,28,0.01,-155.0,-2.4,-1.7,82.4,28.22,1993-06-28
13459,1993,6,28,2.01,-155.0,-2.2,-1.2,74.1,28.23,1993-06-28
14177,1993,6,29,8.03,-110.06,2.6,9.7,,28.06,1993-06-29
523,1993,6,29,-1.98,-140.0,-3.7,-2.1,81.6,27.06,1993-06-29
17750,1993,6,29,-0.04,-170.0,1.5,-2.9,84.1,28.06,1993-06-29
24812,1993,6,29,2.0,156.0,5.2,1.0,84.0,27.56,1993-06-29
15109,1993,6,29,-2.03,-124.94,-6.1,1.5,79.3,26.44,1993-06-29
14652,1993,6,29,-0.03,-95.0,-1.7,4.1,,23.2,1993-06-29
14998,1993,6,29,-8.29,-155.0,-7.5,-1.3,83.9,28.7,1993-06-29
7980,1993,6,29,4.98,-170.0,-2.8,-4.4,86.1,27.14,1993-06-29
6131,1993,6,29,2.0,-155.0,-3.2,-3.6,80.8,27.92,1993-06-29
8986,1993,6,29,0.0,165.0,1.9,1.8,83.3,27.27,1993-06-29
1200,1993,6,29,-4.69,164.0,-3.4,2.5,85.9,27.4,1993-06-29
23553,1993,6,29,0.01,-155.0,-3.2,-4.6,84.2,28.3,1993-06-29
24403,1993,6,29,-7.98,165.0,-7.1,5.0,89.6,27.44,1993-06-29
20340,1993,6,29,0.01,156.0,5.5,1.6,82.3,26.95,1993-06-29
23713,1993,6,30,-5.02,-170.0,-0.4,5.5,88.3,27.12,1993-06-30
8436,1993,6,30,5.04,-125.0,-1.4,7.6,80.2,27.23,1993-06-30
25497,1993,6,30,-2.02,-124.9,-7.4,1.4,78.1,26.55,1993-06-30
